,launch_angle,launch_speed,estimated_ba_using_speedangle,events
942,35,101.5,0.58,home_run
1159,-12,98.3,0.307,single
1195,21,71.7,0.973,single
1250,9,86.8,0.553,single
1449,-23,79.1,0.053,single
1636,39,85.3,0.027,field_out
427,61,87.5,0.033,field_out
567,-4,95.1,0.24,single
909,45,90.6,0.0,field_out
1793,52,95.9,0.02,field_out
2240,-12,89.4,0.127,field_out
1044,-4,108.3,0.42,field_out
1148,22,104.2,0.787,double
1299,26,53.4,0.213,double
1524,-1,98.0,0.4,field_out
1698,-21,82.9,0.073,field_out
3268,34,86.6,0.04,field_out
2343,32,98.9,0.44,triple
2872,8,86.0,0.46,field_out
3189,69,80.0,0.0,field_out
3759,23,95.7,0.28,double
3122,2,103.7,0.453,field_out
3583,21,98.2,0.3,field_out
2111,21,94.9,0.24,field_out
2215,47,83.1,0.027,field_out
3519,-14,110.3,0.26,field_out
2427,54,78.4,0.053,field_out
3955,11,90.9,0.747,field_out
3267,-22,84.9,0.053,field_out
3931,-21,82.9,0.073,field_out
3233,16,98.4,0.593,field_out
4225,30,102.0,0.82,home_run
4,18,109.6,0.8,double
43,6,98.9,0.6,single
85,-14,85.1,0.047,field_out
243,-11,89.0,0.16,field_out
152,14,81.7,0.88,single
204,-4,94.0,0.333,single
257,31,98.3,0.52,field_out
331,38,89.0,0.027,field_out
392,36,100.1,0.287,field_out
487,6,98.7,0.6,single
574,13,104.2,0.847,single
435,13,85.2,0.853,field_out
503,38,66.5,0.64,single
519,18,101.0,0.46,double
681,2,93.0,0.3,single
820,37,98.0,0.167,field_out
870,17,78.2,0.967,single
750,-11,80.2,0.1,field_out
812,-11,104.0,0.307,field_out
1104,25,101.7,0.867,double
1255,-26,63.9,0.033,field_out
1379,16,96.2,0.693,field_out
972,15,104.3,0.693,field_out
1054,-6,94.3,0.267,field_out
1442,-21,82.9,0.073,field_out
1531,11,83.6,0.447,double
2130,-13,84.1,0.08,field_out
1287,45,91.0,0.0,field_out
3305,9,102.1,0.72,single
2283,23,102.3,0.78,home_run
2545,1,103.2,0.473,single
2262,35,91.4,0.06,field_out
3317,26,105.9,0.987,home_run
3935,-17,72.3,0.053,field_out
2839,23,94.3,0.207,field_out
3341,14,81.2,0.84,single
3674,16,95.5,0.707,double
4056,1,92.3,0.333,single
2865,29,68.8,0.92,field_out
3084,37,107.1,0.713,home_run
3269,8,88.2,0.527,single
3324,69,80.0,0.0,field_out
4286,20,101.3,0.533,field_out
2170,18,105.0,0.593,double
2290,-17,90.3,0.147,single
2967,23,58.4,0.353,field_out
4173,5,96.9,0.5,single
4221,69,80.0,0.0,field_out
2677,5,107.9,0.667,single
3147,58,90.0,0.013,field_out
3948,-31,79.4,0.04,field_out
2523,12,103.7,0.873,double
3145,11,96.7,0.84,field_out
3374,39,93.5,0.06,field_out
4030,22,95.5,0.28,field_out
115,13,97.8,0.893,single
131,33,104.2,0.793,home_run
329,9,107.8,0.827,field_out
378,15,93.4,0.833,double
466,11,78.3,0.407,single
512,-1,100.1,0.38,single
397,57,91.1,0.007,field_out
462,31,100.4,0.573,field_out
563,24,106.3,0.973,home_run
692,2,91.0,0.42,single
573,-8,94.4,0.207,grounded_into_double_play
799,15,100.2,0.633,single
1014,-2,97.3,0.367,field_out
1030,22,91.8,0.207,field_out
1502,58,89.4,0.013,field_out
1198,-6,76.9,0.087,field_out
1251,12,73.3,0.36,single
1348,-6,95.2,0.3,field_out
1429,42,89.6,0.013,field_out
1583,-10,85.0,0.127,field_out
1944,0,83.2,0.213,field_out
2229,22,109.9,0.993,home_run
2079,12,102.7,0.893,single
2234,13,95.3,0.92,single
2361,18,87.5,0.68,field_out
3474,14,115.1,0.813,double
3936,3,95.3,0.487,single
2433,35,103.9,0.593,field_out
3961,24,98.7,0.547,double
4132,27,91.0,0.12,field_out
1789,46,82.3,0.013,field_out
1875,0,78.0,0.193,field_out
2755,-17,90.3,0.147,single
4088,-1,92.4,0.32,single
2906,41,97.5,0.047,field_out
2941,20,86.7,0.44,single
3946,6,106.4,0.647,single
4200,41,97.9,0.093,field_out
2838,72,71.3,0.007,field_out
3088,-9,83.5,0.18,field_out
2159,24,97.1,0.473,field_out
2600,59,88.3,0.027,field_out
3448,69,80.0,0.0,field_out
3043,34,82.8,0.02,field_out
4057,34,73.9,0.207,field_out
1748,-21,82.9,0.073,field_out
1809,9,95.5,0.673,field_out
2023,6,97.9,0.613,single
2126,20,108.1,0.92,double
2406,16,94.4,0.753,single
2524,-1,106.9,0.48,field_out
200,38,103.4,0.467,field_out
384,57,93.9,0.007,field_out
407,8,85.9,0.46,single
471,55,88.3,0.013,field_out
505,10,86.3,0.527,single
2767,-21,78.4,0.033,field_out
3174,32,75.9,0.113,sac_fly
3624,-17,90.3,0.147,single
4148,14,101.1,0.727,single
432,15,98.7,0.753,single
483,4,83.9,0.307,field_out
913,22,78.4,0.86,single
590,17,93.5,0.533,field_out
686,69,80.0,0.0,field_out
1282,15,99.9,0.633,double
1038,-12,98.5,0.307,field_out
1119,36,97.1,0.227,field_out
1300,4,98.4,0.493,field_out
1345,-21,82.9,0.073,grounded_into_double_play
1511,8,92.2,0.593,single
1517,-21,82.9,0.073,field_out
1691,67,86.2,0.007,field_out
1768,-40,56.7,0.093,force_out
1864,21,77.9,0.88,single
2092,53,89.5,0.02,field_out
2511,-21,82.9,0.073,field_out
2265,2,83.9,0.287,field_out
2665,13,101.5,0.9,single
3231,23,107.6,0.973,home_run
3553,19,102.6,0.547,field_out
3806,1,76.2,0.147,field_error
3962,-16,86.8,0.1,field_out
3040,39,94.0,0.06,field_out
4165,0,74.2,0.093,field_out
3247,1,87.2,0.353,field_out
3611,-21,82.9,0.073,field_out
2264,40,46.6,0.187,field_out
3562,6,93.7,0.54,single
3836,15,75.0,0.66,field_out
4137,-10,98.1,0.207,field_out
2038,69,80.0,0.0,field_out
2315,38,73.4,0.22,field_out
2999,10,85.0,0.473,field_out
3113,18,88.9,0.627,field_out
3385,15,103.3,0.673,single
4197,44,95.7,0.02,field_out
3401,30,72.2,0.687,field_out
2400,0,82.2,0.193,field_out
2830,16,77.6,0.887,double
3403,69,80.0,0.0,field_out
3623,-17,90.3,0.147,single
2064,29,74.6,0.34,single
2327,-17,90.3,0.147,single
2831,61,62.4,0.007,field_out
3235,64,85.9,0.013,field_out
3896,31,87.8,0.053,double
356,12,98.1,0.947,single
514,18,105.8,0.713,home_run
2827,40,85.4,0.0,field_out
3400,-5,85.2,0.12,field_out
3765,20,74.5,0.96,field_out
587,-18,70.3,0.047,grounded_into_double_play
755,29,60.0,0.56,single
822,66,80.7,0.0,field_out
933,15,98.5,0.693,single
232,58,87.4,0.033,field_out
266,-49,56.0,0.16,field_out
387,-8,75.0,0.073,field_out
998,12,64.2,0.233,field_out
1228,18,88.2,0.68,double
465,22,85.9,0.32,field_out
522,-27,72.4,0.04,field_out
652,44,97.1,0.013,field_out
764,7,100.9,0.647,single
1000,13,89.4,0.927,double
1614,69,80.0,0.0,field_out
1642,24,83.4,0.207,triple
1680,16,99.0,0.633,single
2020,-3,101.4,0.353,field_out
2155,26,100.5,0.74,home_run
1051,-23,104.6,0.227,force_out
1193,-24,104.9,0.2,force_out
1321,8,74.3,0.273,single
2255,-18,91.3,0.193,field_out
3380,28,86.1,0.053,field_out
4053,14,68.5,0.373,single
2059,11,101.4,0.88,double
2220,2,102.9,0.547,single
2741,29,86.1,0.053,field_out
3248,-2,111.2,0.533,single
3585,10,97.8,0.827,single
2359,-38,88.2,0.047,force_out
2626,-11,87.9,0.127,field_error
2738,56,84.9,0.013,field_out
2910,-10,106.0,0.333,field_out
2569,31,95.2,0.3,field_out
3095,-8,77.8,0.107,force_out
3728,51,78.6,0.027,field_error
3865,-26,100.8,0.18,field_out
3275,7,97.3,0.607,field_out
3799,48,104.0,0.053,field_out
1585,-16,96.9,0.207,single
1634,-40,84.2,0.06,single
1868,-3,101.3,0.353,field_out
1923,40,93.5,0.013,field_out
114,-28,76.8,0.053,grounded_into_double_play
168,14,82.6,0.887,single
1995,-50,84.2,0.127,field_out
2177,-14,88.8,0.153,field_out
2407,0,105.4,0.427,field_out
286,24,86.3,0.153,field_out
476,11,85.5,0.68,single
2857,15,104.3,0.693,field_out
3390,37,102.6,0.48,home_run
3827,6,91.9,0.52,single
974,-54,75.6,0.147,field_out
1042,3,103.8,0.533,single
1157,-67,77.4,0.24,field_error
733,-7,99.6,0.227,field_out
826,13,101.3,0.9,field_out
912,-4,109.8,0.427,field_out
1208,85,48.6,0.0,field_out
1392,-20,79.2,0.033,field_out
1438,-4,76.1,0.12,field_out
1171,-15,108.3,0.193,grounded_into_double_play
1492,-31,84.1,0.053,single
1571,13,66.7,0.387,field_out
1776,19,99.1,0.393,sac_fly
2216,-2,112.6,0.573,single
2432,46,80.8,0.013,field_out
1576,-56,79.2,0.173,field_out
1641,-15,96.4,0.187,field_out
2629,-59,75.1,0.207,field_out
3558,51,67.2,0.14,single
837,31,97.0,0.427,field_out
1023,19,77.1,0.987,single
2030,-13,75.6,0.08,grounded_into_double_play
2287,16,74.9,0.8,single
1235,-13,95.0,0.127,field_out
1373,10,75.1,0.28,double
1452,8,113.0,0.787,double
1591,24,87.2,0.133,sac_fly
1799,-61,37.8,0.233,sac_bunt
2110,0,95.6,0.38,single
3167,-15,105.8,0.22,field_out
3276,-24,75.1,0.067,grounded_into_double_play
3851,-18,99.3,0.153,single
2623,-9,100.2,0.273,field_out
2786,59,56.9,0.0,field_out
3119,27,98.7,0.553,home_run
3327,81,84.9,0.0,field_out
3755,-49,62.3,0.133,single
4159,11,108.7,0.893,double
3044,22,96.5,0.28,single
3514,32,66.5,0.887,single
3980,21,74.8,0.973,single
4034,12,90.5,0.833,single
3013,2,69.2,0.107,field_out
3332,-12,65.6,0.08,field_out
3901,-7,91.9,0.273,field_out
4099,-19,88.9,0.12,field_out
2579,16,102.0,0.567,double
3602,-3,90.0,0.267,double
4145,35,80.5,0.027,field_out
2904,-20,76.5,0.027,field_out
3056,-27,78.7,0.047,field_out
3789,69,80.0,0.0,field_error
146,-6,96.3,0.313,single
176,27,87.7,0.073,double
367,1,93.7,0.447,field_out
497,-23,84.3,0.053,field_out
511,37,103.1,0.48,field_out
696,-17,90.3,0.147,single
273,49,99.1,0.0,field_out
550,29,76.4,0.2,single
966,-2,48.6,0.107,field_out
1219,-3,100.0,0.447,single
951,45,81.2,0.013,field_out
1814,40,90.0,0.02,field_out
1874,8,107.2,0.72,field_out
1889,26,95.5,0.267,double
990,37,77.2,0.06,field_out
1055,-21,82.9,0.073,field_out
1165,12,112.4,0.84,single
2119,-21,82.9,0.073,field_out
2137,-2,91.2,0.307,field_out
2256,35,82.0,0.04,field_out
1529,5,100.8,0.587,single
1850,33,85.4,0.013,field_out
2429,-23,83.1,0.053,grounded_into_double_play
2651,-17,90.3,0.147,single
2858,35,101.2,0.44,field_out
1935,46,93.7,0.007,field_out
2071,-9,66.3,0.067,grounded_into_double_play
2728,26,101.3,0.793,home_run
2982,3,90.0,0.453,field_out
3307,13,75.5,0.58,single
3900,21,83.3,0.607,field_out
3875,-2,92.5,0.267,field_out
3045,9,104.2,0.753,field_out
3671,-38,81.5,0.047,field_out
2674,2,76.1,0.18,single
3757,14,103.0,0.673,double
2098,36,79.3,0.033,field_out
2543,0,71.0,0.127,field_out
3215,16,111.0,0.78,field_out
3808,32,95.8,0.24,field_out
4038,-78,69.2,0.287,single
2787,-28,89.7,0.08,force_out
3826,-10,102.2,0.3,single
3902,-21,82.9,0.073,field_out
3577,33,80.8,0.067,field_out
3735,30,94.0,0.207,field_out
2426,-16,93.0,0.14,field_out
3260,-1,102.5,0.42,force_out
3687,-3,104.3,0.353,single
2351,6,87.7,0.393,single
2652,8,101.3,0.613,single
3194,22,82.2,0.547,field_out
3844,-12,76.2,0.1,field_out
2686,-7,82.9,0.2,grounded_into_double_play
3029,-6,113.0,0.467,single
2120,17,99.8,0.5,field_out
3157,19,96.8,0.387,field_out
3478,22,97.4,0.3,field_out
4257,16,65.5,0.38,field_out
2747,49,83.8,0.02,field_out
268,45,94.8,0.013,field_out
34,58,82.8,0.027,field_out
63,39,89.3,0.013,field_out
404,11,78.1,0.407,field_out
533,-21,82.9,0.073,field_out
715,23,98.9,0.553,home_run
231,4,86.7,0.393,single
400,21,76.1,0.953,single
730,-28,70.2,0.027,field_out
828,-20,100.5,0.207,field_out
891,-16,66.6,0.08,field_out
1118,8,84.8,0.447,field_out
1164,-7,81.2,0.173,field_out
1433,-23,69.3,0.033,field_out
1570,33,91.7,0.093,field_out
1669,69,80.0,0.0,field_out
1461,-23,85.5,0.06,field_out
1810,-21,82.9,0.073,field_out
2008,25,98.6,0.593,double
2586,55,95.3,0.0,field_out
1832,23,80.5,0.553,field_out
1912,-32,85.8,0.06,single
2528,18,97.8,0.38,field_out
2732,-7,102.0,0.34,single
3657,32,97.3,0.247,field_out
3173,-21,82.9,0.073,field_out
3505,36,83.0,0.027,field_out
3986,5,101.9,0.56,field_out
1873,25,93.4,0.193,field_out
1857,2,85.7,0.293,grounded_into_double_play
1907,15,97.6,0.693,single
1988,-3,81.0,0.14,field_out
2213,27,100.2,0.773,home_run
2355,22,92.4,0.207,field_out
3079,29,88.5,0.087,field_out
3472,11,98.9,0.913,single
3740,-22,98.1,0.2,field_out
4230,44,75.8,0.113,single
3988,6,99.3,0.6,field_out
4138,14,90.2,0.967,double
3,16,67.0,0.453,field_out
23,18,95.9,0.427,double
48,42,102.5,0.14,field_out
3571,21,65.7,0.78,field_out
4158,7,97.6,0.613,field_out
229,25,78.9,0.36,field_out
2602,45,77.0,0.067,field_out
3202,9,83.4,0.46,single
3272,27,96.8,0.44,home_run
3719,-6,105.2,0.34,field_out
684,-21,82.9,0.073,force_out
717,-4,99.8,0.36,single
3484,24,88.0,0.147,field_out
3950,9,93.3,0.58,double
166,3,93.2,0.44,double
205,24,97.7,0.5,home_run
222,-30,69.4,0.06,field_out
294,35,61.1,0.527,single
408,1,96.6,0.34,single
520,17,107.7,0.7,double
649,3,84.9,0.247,field_out
1412,39,91.8,0.013,field_out
1469,4,101.5,0.547,single
1678,23,71.7,0.947,double
953,35,79.8,0.02,field_out
1020,31,101.5,0.767,home_run
1397,20,108.9,0.933,home_run
1523,-7,95.6,0.22,field_out
2219,20,99.4,0.4,field_out
2610,8,103.6,0.687,single
2053,54,88.7,0.007,field_out
2360,17,95.3,0.46,double
2419,-12,94.4,0.187,field_error
3752,-8,107.4,0.313,field_out
4094,-1,105.5,0.447,field_out
2722,61,71.5,0.027,field_out
3872,13,93.2,0.947,single
3152,-14,67.6,0.1,field_out
3892,-27,70.4,0.027,field_out
3795,-21,82.9,0.073,field_out
2917,0,96.7,0.44,field_out
3393,-2,89.9,0.287,field_out
4022,34,96.5,0.2,field_out
4369,26,106.1,0.987,home_run
3792,-7,97.1,0.22,single
3942,2,81.8,0.293,single
1697,9,88.5,0.56,field_out
2014,-6,88.0,0.227,single
2084,-32,65.1,0.04,field_out
74,51,78.1,0.047,field_out
109,6,69.8,0.22,single
161,18,66.8,0.553,single
172,-21,82.9,0.073,field_out
2202,-15,101.1,0.227,field_out
2354,14,84.6,0.913,single
2812,-60,62.6,0.227,single
287,-18,73.5,0.04,grounded_into_double_play
398,16,78.9,0.893,single
410,-21,82.9,0.073,force_out
610,4,102.9,0.533,single
624,-4,107.5,0.42,field_error
3821,30,95.7,0.353,home_run
126,9,90.6,0.6,double
326,37,96.9,0.173,field_out
650,69,80.0,0.0,field_out
706,0,89.3,0.307,field_out
772,-25,89.7,0.087,field_out
874,14,102.2,0.813,double
422,-18,92.9,0.173,force_out
614,18,93.0,0.493,single
677,-1,95.4,0.38,single
711,28,88.6,0.087,double
747,20,86.8,0.44,field_out
1027,52,93.2,0.007,field_out
1100,-67,63.6,0.34,field_out
1153,69,80.0,0.0,field_out
1176,25,95.3,0.347,double
811,69,80.0,0.0,field_out
1022,37,72.8,0.227,single
1120,8,93.2,0.553,single
1252,-11,103.7,0.307,grounded_into_double_play
1367,20,62.0,0.48,single
1315,-1,108.4,0.527,grounded_into_double_play
1618,-32,74.1,0.053,single
1668,0,102.4,0.46,field_out
1749,0,98.9,0.493,field_out
2176,19,91.4,0.46,field_out
1818,-1,71.2,0.093,force_out
2016,6,89.3,0.447,force_out
2133,-24,75.2,0.067,force_out
2567,1,105.7,0.46,single
2873,3,92.7,0.44,single
3124,22,94.2,0.2,single
2835,23,93.5,0.207,field_out
3229,27,93.5,0.193,field_out
3828,69,80.0,0.0,field_out
4081,69,80.0,0.0,field_out
2791,-5,79.2,0.133,field_out
3228,9,73.9,0.273,grounded_into_double_play
4006,2,78.4,0.26,single
2428,33,95.0,0.247,double_play
2603,11,90.5,0.753,double
2882,2,67.2,0.14,force_out
3175,69,80.0,0.0,field_out
3969,12,96.1,0.88,single
4310,37,54.6,0.3,field_out
3398,2,100.3,0.54,grounded_into_double_play
3658,0,101.2,0.447,single
3947,31,93.8,0.233,field_out
2774,39,76.4,0.087,field_out
2956,1,91.5,0.333,field_out
2386,54,58.8,0.02,field_out
139,13,103.7,0.847,triple
369,37,93.0,0.08,field_out
525,9,94.3,0.573,single
3321,6,85.1,0.38,grounded_into_double_play
3523,2,67.4,0.14,force_out
4322,14,109.3,0.7,single
685,40,97.2,0.093,field_out
738,-66,53.7,0.18,field_out
1197,19,88.0,0.54,single
104,6,79.7,0.32,field_out
199,-31,88.7,0.073,field_out
279,53,91.8,0.0,field_out
1249,43,76.7,0.067,field_out
1266,-6,105.3,0.34,field_out
376,-22,82.4,0.087,field_out
1855,25,85.0,0.147,field_out
896,-17,97.4,0.167,force_out
1317,37,101.5,0.327,home_run
1552,10,109.2,0.907,single
1640,22,100.3,0.58,double
1803,16,89.3,0.833,single
1936,41,68.7,0.493,field_out
2227,6,102.2,0.587,field_out
2573,23,84.7,0.247,field_out
2026,17,88.5,0.74,field_out
2169,4,100.4,0.56,single
2395,1,102.7,0.473,single
2983,46,94.0,0.007,field_out
3121,44,83.0,0.0,field_out
2727,2,108.6,0.607,grounded_into_double_play
3709,6,92.8,0.52,single
2912,-37,74.9,0.033,field_out
3115,-10,109.8,0.327,single
3979,17,98.6,0.54,double
0,-31,89.2,0.073,field_error
5,-40,78.6,0.04,field_out
2145,60,96.1,0.013,field_out
3155,25,92.8,0.193,double
61,59,62.9,0.007,field_out
84,-21,82.9,0.073,field_out
129,-15,67.8,0.12,field_out
2507,-6,65.3,0.067,field_out
2694,69,80.0,0.0,field_out
3153,4,103.4,0.533,single
3599,17,76.2,0.92,single
136,-5,103.4,0.307,field_out
354,35,100.2,0.393,field_out
3065,46,88.5,0.0,field_out
3652,26,103.7,0.913,home_run
457,-21,95.8,0.16,field_out
537,35,94.8,0.113,field_out
630,4,91.8,0.493,field_out
3429,46,91.2,0.0,field_out
3908,-10,73.2,0.12,field_out
836,22,100.4,0.58,field_out
886,-14,86.4,0.073,field_out
2379,-5,86.0,0.12,field_out
2794,20,60.5,0.393,double
91,10,108.5,0.907,single
97,11,97.1,0.84,single
190,21,100.5,0.54,field_out
1138,69,80.0,0.0,field_out
1185,15,90.1,0.953,single
1309,-3,83.4,0.167,field_out
262,33,95.0,0.247,field_out
548,-1,80.7,0.227,single
718,9,100.3,0.66,single
929,14,88.0,0.94,single
1084,-1,82.2,0.173,single
1264,16,67.6,0.5,field_out
1359,-21,82.9,0.073,field_out
1598,36,92.2,0.06,sac_fly
1905,2,100.6,0.473,single
1712,28,95.2,0.28,field_out
2019,-21,82.9,0.073,grounded_into_double_play
2263,4,88.9,0.407,grounded_into_double_play
2420,-22,55.9,0.06,field_error
2687,41,97.9,0.093,field_out
3899,-9,94.1,0.253,field_out
2707,20,91.7,0.333,field_out
2846,-17,85.3,0.06,field_out
3162,20,106.9,0.86,home_run
3730,33,84.1,0.02,field_out
1409,44,91.5,0.007,field_out
1467,-4,108.1,0.42,grounded_into_double_play
1478,18,67.5,0.613,single
2238,27,92.3,0.18,field_out
2070,32,76.7,0.067,field_out
2179,25,102.9,0.853,home_run
2367,5,88.0,0.353,field_out
2517,84,72.8,0.0,field_out
3783,48,98.4,0.0,field_out
2671,2,100.4,0.54,field_out
3389,-39,73.3,0.053,force_out
3823,16,111.7,0.773,single
3943,60,59.3,0.007,field_out
1652,-5,85.7,0.12,field_out
1740,-1,109.1,0.487,field_out
2097,-1,91.0,0.247,grounded_into_double_play
2160,16,66.0,0.42,single
728,-9,71.1,0.113,field_out
839,36,97.5,0.227,field_out
3192,-12,94.7,0.22,field_out
3326,-18,83.7,0.087,grounded_into_double_play
4168,-47,66.5,0.113,single
901,-5,94.2,0.253,field_out
945,-5,66.4,0.1,double
1041,28,88.8,0.087,field_out
1294,23,92.0,0.213,field_out
245,12,104.5,0.873,double
275,20,99.4,0.4,field_out
338,8,107.2,0.72,single
360,26,91.7,0.127,field_out
1384,2,87.7,0.36,field_out
1408,31,83.7,0.053,field_out
1533,-21,82.9,0.073,field_out
402,-8,71.9,0.1,field_out
569,10,105.1,0.867,double
698,3,106.0,0.58,field_out
735,5,105.9,0.687,field_out
1671,32,97.1,0.247,field_out
1758,9,102.7,0.733,field_out
1990,23,54.2,0.2,field_out
834,57,100.7,0.027,field_out
969,18,104.7,0.593,double
1058,21,108.6,0.98,home_run
1143,1,105.2,0.447,single
1564,20,74.2,0.96,single
1772,-11,77.1,0.067,double
2001,9,103.7,0.753,single
2151,-9,80.7,0.107,field_out
2300,35,76.6,0.107,field_out
2593,21,97.7,0.3,double
2816,-40,75.6,0.027,field_out
3156,17,100.3,0.5,field_out
3700,29,90.4,0.087,field_out
1487,-20,84.1,0.087,field_out
1707,69,80.0,0.0,field_out
2315,49,93.3,0.02,field_out
0,0,90.0,0.253,field_out
10,48,78.8,0.047,field_out
19,-29,97.6,0.167,field_out
1479,-26,81.7,0.02,field_out
23,-30,57.6,0.087,field_out
40,26,86.1,0.12,sac_fly
64,3,97.1,0.533,field_out
70,19,98.1,0.407,triple
1912,-20,63.2,0.067,field_out
2329,-21,82.9,0.073,field_out
2504,-11,97.6,0.267,field_out
132,-27,101.1,0.18,grounded_into_double_play
213,2,104.4,0.453,single
236,1,109.7,0.593,field_out
122,-19,97.1,0.127,field_out
145,7,96.0,0.593,field_out
281,-5,70.5,0.073,field_out
394,18,115.8,0.913,double
438,-12,100.5,0.273,field_out
432,33,95.1,0.247,field_out
550,-17,90.3,0.147,single
599,-21,82.9,0.073,field_out
486,-4,95.8,0.26,field_out
666,11,66.2,0.2,field_out
711,0,102.0,0.46,field_out
789,28,107.3,0.987,home_run
859,69,80.0,0.0,field_out
843,69,80.0,0.0,field_out
932,-27,37.3,0.36,single
1040,27,108.4,0.993,home_run
1108,22,112.0,1.0,home_run
1133,20,93.7,0.227,field_out
1248,1,101.9,0.44,single
1321,-48,37.6,0.207,sac_bunt
1387,16,89.6,0.813,double
1082,31,57.0,0.413,double
1208,19,99.4,0.393,field_out
1482,24,89.0,0.147,field_out
1613,25,90.9,0.167,sac_fly
1782,36,27.2,0.253,sac_bunt
1878,5,80.3,0.313,double
2197,10,109.1,0.907,single
2382,-21,82.9,0.073,field_out
2550,4,102.0,0.547,field_out
2066,5,89.3,0.36,field_out
2346,23,85.9,0.167,field_out
2576,69,80.0,0.0,field_out
1188,20,92.2,0.333,single
1311,27,89.4,0.107,field_out
1855,-1,93.7,0.36,double
2467,-23,97.8,0.2,single
2680,6,80.2,0.32,field_out
2119,3,102.9,0.56,field_out
2512,26,102.9,0.893,home_run
2665,9,105.0,0.767,field_out
1899,69,80.0,0.0,field_out
